"job_id","schema_version","name","K","L_add","L_rec","L_dom","L_prec","L_pdom","all_additive","n","L","pve","seed_base","reps_per_chunk","chunk","min_maf","hwe_thresh","min_n_rec","slide_min_obs","delta_prec","delta_pdom","output_file"
669,2,"dominant_partial_recessive_partial_dominant",5,0,0,2,2,1,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_partial_dominant_add0_rec0_dom2_prec2_pdom1_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
670,2,"dominant_partial_recessive_partial_dominant",5,0,0,2,2,1,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_partial_dominant_add0_rec0_dom2_prec2_pdom1_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
671,2,"dominant_partial_recessive",5,0,0,2,3,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_add0_rec0_dom2_prec3_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
672,2,"dominant_partial_recessive",5,0,0,2,3,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_add0_rec0_dom2_prec3_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
673,2,"dominant_partial_recessive",5,0,0,2,3,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_add0_rec0_dom2_prec3_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
674,2,"dominant_partial_recessive",5,0,0,2,3,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_add0_rec0_dom2_prec3_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
675,2,"dominant_partial_recessive",5,0,0,2,3,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_add0_rec0_dom2_prec3_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
676,2,"dominant_partial_dominant",5,0,0,3,0,2,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_dominant_add0_rec0_dom3_prec0_pdom2_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
677,2,"dominant_partial_dominant",5,0,0,3,0,2,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_dominant_add0_rec0_dom3_prec0_pdom2_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
678,2,"dominant_partial_dominant",5,0,0,3,0,2,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_dominant_add0_rec0_dom3_prec0_pdom2_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
679,2,"dominant_partial_dominant",5,0,0,3,0,2,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_dominant_add0_rec0_dom3_prec0_pdom2_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
680,2,"dominant_partial_dominant",5,0,0,3,0,2,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_dominant_add0_rec0_dom3_prec0_pdom2_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
681,2,"dominant_partial_recessive_partial_dominant",5,0,0,3,1,1,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_partial_dominant_add0_rec0_dom3_prec1_pdom1_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
682,2,"dominant_partial_recessive_partial_dominant",5,0,0,3,1,1,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_partial_dominant_add0_rec0_dom3_prec1_pdom1_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
683,2,"dominant_partial_recessive_partial_dominant",5,0,0,3,1,1,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_partial_dominant_add0_rec0_dom3_prec1_pdom1_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
684,2,"dominant_partial_recessive_partial_dominant",5,0,0,3,1,1,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_partial_dominant_add0_rec0_dom3_prec1_pdom1_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
685,2,"dominant_partial_recessive_partial_dominant",5,0,0,3,1,1,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_partial_dominant_add0_rec0_dom3_prec1_pdom1_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
686,2,"dominant_partial_recessive",5,0,0,3,2,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_add0_rec0_dom3_prec2_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
687,2,"dominant_partial_recessive",5,0,0,3,2,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_add0_rec0_dom3_prec2_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
688,2,"dominant_partial_recessive",5,0,0,3,2,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_add0_rec0_dom3_prec2_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
689,2,"dominant_partial_recessive",5,0,0,3,2,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_add0_rec0_dom3_prec2_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
690,2,"dominant_partial_recessive",5,0,0,3,2,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_add0_rec0_dom3_prec2_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
691,2,"dominant_partial_dominant",5,0,0,4,0,1,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_dominant_add0_rec0_dom4_prec0_pdom1_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
692,2,"dominant_partial_dominant",5,0,0,4,0,1,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_dominant_add0_rec0_dom4_prec0_pdom1_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
693,2,"dominant_partial_dominant",5,0,0,4,0,1,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_dominant_add0_rec0_dom4_prec0_pdom1_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
694,2,"dominant_partial_dominant",5,0,0,4,0,1,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_dominant_add0_rec0_dom4_prec0_pdom1_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
695,2,"dominant_partial_dominant",5,0,0,4,0,1,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_dominant_add0_rec0_dom4_prec0_pdom1_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
696,2,"dominant_partial_recessive",5,0,0,4,1,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_add0_rec0_dom4_prec1_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
697,2,"dominant_partial_recessive",5,0,0,4,1,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_add0_rec0_dom4_prec1_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
698,2,"dominant_partial_recessive",5,0,0,4,1,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_add0_rec0_dom4_prec1_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
699,2,"dominant_partial_recessive",5,0,0,4,1,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_add0_rec0_dom4_prec1_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
700,2,"dominant_partial_recessive",5,0,0,4,1,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_partial_recessive_add0_rec0_dom4_prec1_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
701,2,"dominant",5,0,0,5,0,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_add0_rec0_dom5_prec0_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
702,2,"dominant",5,0,0,5,0,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_add0_rec0_dom5_prec0_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
703,2,"dominant",5,0,0,5,0,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_add0_rec0_dom5_prec0_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
704,2,"dominant",5,0,0,5,0,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_add0_rec0_dom5_prec0_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
705,2,"dominant",5,0,0,5,0,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/dominant_add0_rec0_dom5_prec0_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
706,2,"recessive_partial_dominant",5,0,1,0,0,4,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_dominant_add0_rec1_dom0_prec0_pdom4_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
707,2,"recessive_partial_dominant",5,0,1,0,0,4,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_dominant_add0_rec1_dom0_prec0_pdom4_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
708,2,"recessive_partial_dominant",5,0,1,0,0,4,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_dominant_add0_rec1_dom0_prec0_pdom4_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
709,2,"recessive_partial_dominant",5,0,1,0,0,4,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_dominant_add0_rec1_dom0_prec0_pdom4_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
710,2,"recessive_partial_dominant",5,0,1,0,0,4,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_dominant_add0_rec1_dom0_prec0_pdom4_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
711,2,"recessive_partial_recessive_partial_dominant",5,0,1,0,1,3,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_partial_dominant_add0_rec1_dom0_prec1_pdom3_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
712,2,"recessive_partial_recessive_partial_dominant",5,0,1,0,1,3,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_partial_dominant_add0_rec1_dom0_prec1_pdom3_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
713,2,"recessive_partial_recessive_partial_dominant",5,0,1,0,1,3,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_partial_dominant_add0_rec1_dom0_prec1_pdom3_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
714,2,"recessive_partial_recessive_partial_dominant",5,0,1,0,1,3,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_partial_dominant_add0_rec1_dom0_prec1_pdom3_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
715,2,"recessive_partial_recessive_partial_dominant",5,0,1,0,1,3,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_partial_dominant_add0_rec1_dom0_prec1_pdom3_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
716,2,"recessive_partial_recessive_partial_dominant",5,0,1,0,2,2,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_partial_dominant_add0_rec1_dom0_prec2_pdom2_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
717,2,"recessive_partial_recessive_partial_dominant",5,0,1,0,2,2,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_partial_dominant_add0_rec1_dom0_prec2_pdom2_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
718,2,"recessive_partial_recessive_partial_dominant",5,0,1,0,2,2,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_partial_dominant_add0_rec1_dom0_prec2_pdom2_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
719,2,"recessive_partial_recessive_partial_dominant",5,0,1,0,2,2,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_partial_dominant_add0_rec1_dom0_prec2_pdom2_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
720,2,"recessive_partial_recessive_partial_dominant",5,0,1,0,2,2,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_partial_dominant_add0_rec1_dom0_prec2_pdom2_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
721,2,"recessive_partial_recessive_partial_dominant",5,0,1,0,3,1,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_partial_dominant_add0_rec1_dom0_prec3_pdom1_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
722,2,"recessive_partial_recessive_partial_dominant",5,0,1,0,3,1,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_partial_dominant_add0_rec1_dom0_prec3_pdom1_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
723,2,"recessive_partial_recessive_partial_dominant",5,0,1,0,3,1,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_partial_dominant_add0_rec1_dom0_prec3_pdom1_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
724,2,"recessive_partial_recessive_partial_dominant",5,0,1,0,3,1,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_partial_dominant_add0_rec1_dom0_prec3_pdom1_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
725,2,"recessive_partial_recessive_partial_dominant",5,0,1,0,3,1,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_partial_dominant_add0_rec1_dom0_prec3_pdom1_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
726,2,"recessive_partial_recessive",5,0,1,0,4,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_add0_rec1_dom0_prec4_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
727,2,"recessive_partial_recessive",5,0,1,0,4,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_add0_rec1_dom0_prec4_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
728,2,"recessive_partial_recessive",5,0,1,0,4,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_add0_rec1_dom0_prec4_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
729,2,"recessive_partial_recessive",5,0,1,0,4,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_add0_rec1_dom0_prec4_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
730,2,"recessive_partial_recessive",5,0,1,0,4,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_partial_recessive_add0_rec1_dom0_prec4_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
731,2,"recessive_dominant_partial_dominant",5,0,1,1,0,3,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_dominant_add0_rec1_dom1_prec0_pdom3_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
732,2,"recessive_dominant_partial_dominant",5,0,1,1,0,3,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_dominant_add0_rec1_dom1_prec0_pdom3_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
733,2,"recessive_dominant_partial_dominant",5,0,1,1,0,3,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_dominant_add0_rec1_dom1_prec0_pdom3_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
734,2,"recessive_dominant_partial_dominant",5,0,1,1,0,3,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_dominant_add0_rec1_dom1_prec0_pdom3_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
735,2,"recessive_dominant_partial_dominant",5,0,1,1,0,3,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_dominant_add0_rec1_dom1_prec0_pdom3_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
736,2,"recessive_dominant_partial_recessive",5,0,1,1,3,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_recessive_add0_rec1_dom1_prec3_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
737,2,"recessive_dominant_partial_recessive",5,0,1,1,3,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_recessive_add0_rec1_dom1_prec3_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
738,2,"recessive_dominant_partial_recessive",5,0,1,1,3,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_recessive_add0_rec1_dom1_prec3_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
739,2,"recessive_dominant_partial_recessive",5,0,1,1,3,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_recessive_add0_rec1_dom1_prec3_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
740,2,"recessive_dominant_partial_recessive",5,0,1,1,3,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_recessive_add0_rec1_dom1_prec3_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
741,2,"recessive_dominant_partial_dominant",5,0,1,2,0,2,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_dominant_add0_rec1_dom2_prec0_pdom2_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
742,2,"recessive_dominant_partial_dominant",5,0,1,2,0,2,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_dominant_add0_rec1_dom2_prec0_pdom2_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
743,2,"recessive_dominant_partial_dominant",5,0,1,2,0,2,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_dominant_add0_rec1_dom2_prec0_pdom2_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
744,2,"recessive_dominant_partial_dominant",5,0,1,2,0,2,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_dominant_add0_rec1_dom2_prec0_pdom2_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
745,2,"recessive_dominant_partial_dominant",5,0,1,2,0,2,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_dominant_add0_rec1_dom2_prec0_pdom2_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
746,2,"recessive_dominant_partial_recessive",5,0,1,2,2,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_recessive_add0_rec1_dom2_prec2_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
747,2,"recessive_dominant_partial_recessive",5,0,1,2,2,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_recessive_add0_rec1_dom2_prec2_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
748,2,"recessive_dominant_partial_recessive",5,0,1,2,2,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_recessive_add0_rec1_dom2_prec2_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
749,2,"recessive_dominant_partial_recessive",5,0,1,2,2,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_recessive_add0_rec1_dom2_prec2_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
750,2,"recessive_dominant_partial_recessive",5,0,1,2,2,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_recessive_add0_rec1_dom2_prec2_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
751,2,"recessive_dominant_partial_dominant",5,0,1,3,0,1,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_dominant_add0_rec1_dom3_prec0_pdom1_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
752,2,"recessive_dominant_partial_dominant",5,0,1,3,0,1,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_dominant_add0_rec1_dom3_prec0_pdom1_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
753,2,"recessive_dominant_partial_dominant",5,0,1,3,0,1,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_dominant_add0_rec1_dom3_prec0_pdom1_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
754,2,"recessive_dominant_partial_dominant",5,0,1,3,0,1,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_dominant_add0_rec1_dom3_prec0_pdom1_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
755,2,"recessive_dominant_partial_dominant",5,0,1,3,0,1,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_dominant_add0_rec1_dom3_prec0_pdom1_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
756,2,"recessive_dominant_partial_recessive",5,0,1,3,1,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/recessive_dominant_partial_recessive_add0_rec1_dom3_prec1_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
