"chunk","gene"
111,"OTOA"
111,"OTOF"
111,"OTOG"
111,"OTOGL"
111,"OTOL1"
111,"OTOP1"
111,"OTOP2"
111,"OTOP3"
111,"OTOR"
111,"OTOS"
111,"OTP"
111,"OTUB1"
111,"OTUB2"
111,"OTUD1"
111,"OTUD3"
111,"OTUD4"
111,"OTUD5"
111,"OTUD6A"
111,"OTUD6B"
111,"OTUD7A"
111,"OTUD7B"
111,"OTULIN"
111,"OTX1"
111,"OTX2"
111,"OVCH1"
111,"OVCH2"
111,"OVGP1"
111,"OVOL1"
111,"OVOL2"
111,"OVOL3"
111,"OXA1L"
111,"OXCT1"
111,"OXCT2"
111,"OXER1"
111,"OXGR1"
111,"OXLD1"
111,"OXNAD1"
111,"OXR1"
111,"OXSM"
111,"OXSR1"
111,"OXT"
111,"OXTR"
111,"P2RX1"
111,"P2RX2"
111,"P2RX3"
111,"P2RX4"
111,"P2RX5"
111,"P2RX6"
111,"P2RX7"
111,"P2RY1"
111,"P2RY10"
111,"P2RY11"
111,"P2RY12"
111,"P2RY13"
111,"P2RY14"
111,"P2RY2"
111,"P2RY4"
111,"P2RY6"
111,"P2RY8"
111,"P3H1"
111,"P3H2"
111,"P3H3"
111,"P3H4"
111,"P4HA1"
111,"P4HA2"
111,"P4HA3"
111,"P4HB"
111,"P4HTM"
111,"PA2G4"
111,"PAAF1"
111,"PABPC1"
111,"PABPC1L"
111,"PABPC1L2A"
111,"PABPC1L2B"
112,"PABPC3"
112,"PABPC4"
112,"PABPC4L"
112,"PABPC5"
112,"PABPN1"
112,"PABPN1L"
112,"PACRG"
112,"PACRGL"
112,"PACS1"
112,"PACS2"
112,"PACSIN1"
112,"PACSIN2"
112,"PACSIN3"
112,"PADI1"
112,"PADI2"
112,"PADI3"
112,"PADI4"
112,"PADI6"
112,"PAEP"
112,"PAF1"
112,"PAFAH1B1"
112,"PAFAH1B2"
112,"PAFAH1B3"
112,"PAFAH2"
112,"PAG1"
112,"PAGE1"
112,"PAGE2"
112,"PAGE2B"
112,"PAGE3"
112,"PAGE4"
112,"PAGE5"
112,"PAGR1"
112,"PAH"
112,"PAICS"
112,"PAIP1"
112,"PAIP2"
112,"PAIP2B"
112,"PAK1"
112,"PAK1IP1"
112,"PAK2"
112,"PAK3"
112,"PAK4"
112,"PAK5"
112,"PAK6"
112,"PALB2"
112,"PALD1"
112,"PALLD"
112,"PALM"
112,"PALM3"
112,"PALMD"
112,"PAM"
112,"PAM16"
112,"PAMR1"
112,"PAN2"
112,"PAN3"
112,"PANK1"
112,"PANK2"
112,"PANK3"
112,"PANK4"
112,"PANX1"
112,"PANX2"
112,"PANX3"
112,"PAOX"
112,"PAPLN"
112,"PAPOLA"
112,"PAPOLB"
112,"PAPOLG"
112,"PAPPA"
112,"PAPPA2"
112,"PAPSS1"
112,"PAPSS2"
112,"PAQR3"
112,"PAQR4"
112,"PAQR5"
112,"PAQR6"
112,"PAQR7"
112,"PAQR8"
112,"PAQR9"
112,"PARD3"
112,"PARD3B"
112,"PARD6A"
112,"PARD6B"
112,"PARD6G"
112,"PARG"
112,"PARK7"
112,"PARL"
112,"PARM1"
112,"PARN"
112,"PARP1"
112,"PARP10"
112,"PARP11"
112,"PARP12"
112,"PARP14"
112,"PARP15"
112,"PARP16"
112,"PARP2"
112,"PARP3"
112,"PARP4"
112,"PARP6"
112,"PARP8"
113,"PARP9"
113,"PARPBP"
113,"PARS2"
113,"PARVA"
113,"PARVB"
113,"PARVG"
113,"PASD1"
113,"PASK"
113,"PATE1"
113,"PATE2"
113,"PATE3"
113,"PATE4"
113,"PATJ"
113,"PATL1"
113,"PATL2"
113,"PATZ1"
113,"PAWR"
113,"PAX1"
113,"PAX2"
113,"PAX3"
113,"PAX4"
113,"PAX5"
113,"PAX6"
113,"PAX7"
113,"PAX8"
113,"PAX9"
113,"PAXBP1"
113,"PAXIP1"
113,"PBDC1"
113,"PBK"
113,"PBLD"
113,"PBOV1"
113,"PBRM1"
113,"PBX1"
113,"PBX2"
113,"PBX3"
113,"PBX4"
113,"PBXIP1"
113,"PC"
113,"PCBD1"
113,"PCBD2"
113,"PCBP1"
113,"PCBP2"
113,"PCBP3"
113,"PCBP4"
113,"PCCA"
113,"PCCB"
113,"PCDH1"
113,"PCDH10"
113,"PCDH11X"
113,"PCDH11Y"
113,"PCDH12"
113,"PCDH15"
113,"PCDH17"
113,"PCDH18"
113,"PCDH19"
113,"PCDH20"
113,"PCDH7"
113,"PCDH8"
113,"PCDH9"
113,"PCDHA1"
113,"PCDHA10"
113,"PCDHA11"
113,"PCDHA12"
113,"PCDHA13"
113,"PCDHA2"
113,"PCDHA3"
113,"PCDHA4"
113,"PCDHA5"
113,"PCDHA6"
113,"PCDHA7"
113,"PCDHA8"
113,"PCDHA9"
113,"PCDHAC1"
113,"PCDHAC2"
113,"PCDHB1"
113,"PCDHB10"
113,"PCDHB11"
113,"PCDHB12"
113,"PCDHB13"
113,"PCDHB14"
113,"PCDHB15"
113,"PCDHB16"
113,"PCDHB2"
113,"PCDHB3"
113,"PCDHB4"
113,"PCDHB5"
113,"PCDHB6"
113,"PCDHB7"
113,"PCDHB8"
113,"PCDHB9"
113,"PCDHGA1"
113,"PCDHGA10"
113,"PCDHGA11"
113,"PCDHGA12"
113,"PCDHGA2"
113,"PCDHGA3"
113,"PCDHGA4"
113,"PCDHGA5"
113,"PCDHGA6"
114,"PCDHGA7"
114,"PCDHGA8"
114,"PCDHGA9"
114,"PCDHGB1"
114,"PCDHGB2"
114,"PCDHGB3"
114,"PCDHGB4"
114,"PCDHGB5"
114,"PCDHGB6"
114,"PCDHGB7"
114,"PCDHGC3"
114,"PCDHGC4"
114,"PCDHGC5"
114,"PCED1A"
114,"PCED1B"
114,"PCF11"
114,"PCGF1"
114,"PCGF2"
114,"PCGF3"
114,"PCGF5"
114,"PCGF6"
114,"PCID2"
114,"PCIF1"
114,"PCK1"
114,"PCK2"
114,"PCLAF"
114,"PCLO"
114,"PCM1"
114,"PCMT1"
114,"PCMTD1"
114,"PCMTD2"
114,"PCNA"
114,"PCNP"
114,"PCNT"
114,"PCNX1"
114,"PCNX2"
114,"PCNX3"
114,"PCNX4"
114,"PCOLCE"
114,"PCOLCE2"
114,"PCP2"
114,"PCP4"
114,"PCP4L1"
114,"PCSK1"
114,"PCSK1N"
114,"PCSK2"
114,"PCSK4"
114,"PCSK5"
114,"PCSK6"
114,"PCSK7"
114,"PCSK9"
114,"PCTP"
114,"PCYOX1"
114,"PCYOX1L"
114,"PCYT1A"
114,"PCYT1B"
114,"PCYT2"
114,"PDAP1"
114,"PDC"
114,"PDCD1"
114,"PDCD10"
114,"PDCD11"
114,"PDCD1LG2"
114,"PDCD2"
114,"PDCD2L"
114,"PDCD4"
114,"PDCD5"
114,"PDCD6"
114,"PDCD6IP"
114,"PDCD7"
114,"PDCL"
114,"PDCL2"
114,"PDCL3"
114,"PDE10A"
114,"PDE11A"
114,"PDE12"
114,"PDE1A"
114,"PDE1B"
114,"PDE1C"
114,"PDE2A"
114,"PDE3A"
114,"PDE3B"
114,"PDE4A"
114,"PDE4B"
114,"PDE4C"
114,"PDE4D"
114,"PDE4DIP"
114,"PDE5A"
114,"PDE6A"
114,"PDE6B"
114,"PDE6C"
114,"PDE6D"
114,"PDE6G"
114,"PDE6H"
114,"PDE7A"
114,"PDE7B"
114,"PDE8A"
114,"PDE8B"
114,"PDE9A"
114,"PDF"
115,"PDGFA"
115,"PDGFB"
115,"PDGFC"
115,"PDGFD"
115,"PDGFRA"
115,"PDGFRB"
115,"PDGFRL"
115,"PDHA1"
115,"PDHA2"
115,"PDHB"
115,"PDHX"
115,"PDIA2"
115,"PDIA3"
115,"PDIA4"
115,"PDIA5"
115,"PDIA6"
115,"PDIK1L"
115,"PDILT"
115,"PDK1"
115,"PDK2"
115,"PDK3"
115,"PDK4"
115,"PDLIM1"
115,"PDLIM2"
115,"PDLIM3"
115,"PDLIM4"
115,"PDLIM5"
115,"PDLIM7"
115,"PDP1"
115,"PDP2"
115,"PDPK1"
115,"PDPN"
115,"PDPR"
115,"PDRG1"
115,"PDS5A"
115,"PDS5B"
115,"PDSS1"
115,"PDSS2"
115,"PDX1"
115,"PDXDC1"
115,"PDXK"
115,"PDXP"
115,"PDYN"
115,"PDZD11"
115,"PDZD2"
115,"PDZD3"
115,"PDZD4"
115,"PDZD7"
115,"PDZD8"
115,"PDZD9"
115,"PDZK1"
115,"PDZK1IP1"
115,"PDZRN3"
115,"PDZRN4"
115,"PEA15"
115,"PEAK1"
115,"PEAR1"
115,"PEBP1"
115,"PEBP4"
115,"PECAM1"
115,"PECR"
115,"PEF1"
115,"PEG10"
115,"PEG3"
115,"PELI1"
115,"PELI2"
115,"PELI3"
115,"PELO"
115,"PELP1"
115,"PEMT"
115,"PENK"
115,"PEPD"
115,"PER1"
115,"PER2"
115,"PER3"
115,"PERM1"
115,"PERP"
115,"PES1"
115,"PET100"
115,"PET117"
115,"PEX1"
115,"PEX10"
115,"PEX11A"
115,"PEX11B"
115,"PEX11G"
115,"PEX12"
115,"PEX13"
115,"PEX14"
115,"PEX16"
115,"PEX19"
115,"PEX2"
115,"PEX26"
115,"PEX3"
115,"PEX5"
115,"PEX5L"
115,"PEX6"
115,"PEX7"
115,"PF4"
115,"PF4V1"
115,"PFAS"
116,"PFDN1"
116,"PFDN2"
116,"PFDN4"
116,"PFDN5"
116,"PFDN6"
116,"PFKFB1"
116,"PFKFB2"
116,"PFKFB3"
116,"PFKFB4"
116,"PFKL"
116,"PFKM"
116,"PFKP"
116,"PFN1"
116,"PFN2"
116,"PFN3"
116,"PFN4"
116,"PGA3"
116,"PGA4"
116,"PGA5"
116,"PGAM1"
116,"PGAM4"
116,"PGAM5"
116,"PGAP1"
116,"PGAP2"
116,"PGAP3"
116,"PGBD1"
116,"PGBD2"
116,"PGBD4"
116,"PGBD5"
116,"PGC"
116,"PGD"
116,"PGF"
116,"PGGHG"
116,"PGGT1B"
116,"PGK1"
116,"PGK2"
116,"PGLS"
116,"PGLYRP1"
116,"PGLYRP2"
116,"PGLYRP3"
116,"PGLYRP4"
116,"PGM1"
116,"PGM2"
116,"PGM2L1"
116,"PGM3"
116,"PGM5"
116,"PGP"
116,"PGPEP1"
116,"PGPEP1L"
116,"PGR"
116,"PGRMC1"
116,"PGRMC2"
116,"PGS1"
116,"PHACTR1"
116,"PHACTR2"
116,"PHACTR3"
116,"PHACTR4"
116,"PHAX"
116,"PHB"
116,"PHB2"
116,"PHC1"
116,"PHC2"
116,"PHC3"
116,"PHEX"
116,"PHF1"
116,"PHF10"
116,"PHF11"
116,"PHF12"
116,"PHF13"
116,"PHF14"
116,"PHF19"
116,"PHF2"
116,"PHF20"
116,"PHF20L1"
116,"PHF21A"
116,"PHF21B"
116,"PHF23"
116,"PHF24"
116,"PHF3"
116,"PHF5A"
116,"PHF6"
116,"PHF7"
116,"PHF8"
116,"PHGDH"
116,"PHGR1"
116,"PHIP"
116,"PHKA1"
116,"PHKA2"
116,"PHKB"
116,"PHKG1"
116,"PHKG2"
116,"PHLDA1"
116,"PHLDA2"
116,"PHLDA3"
116,"PHLDB1"
116,"PHLDB2"
116,"PHLDB3"
116,"PHLPP1"
116,"PHLPP2"
116,"PHOSPHO1"
117,"PHOSPHO2"
117,"PHOX2A"
117,"PHOX2B"
117,"PHPT1"
117,"PHRF1"
117,"PHTF1"
117,"PHTF2"
117,"PHYH"
117,"PHYHD1"
117,"PHYHIP"
117,"PHYHIPL"
117,"PHYKPL"
117,"PI15"
117,"PI16"
117,"PI3"
117,"PI4K2A"
117,"PI4K2B"
117,"PI4KA"
117,"PI4KB"
117,"PIANP"
117,"PIAS1"
117,"PIAS2"
117,"PIAS3"
117,"PIAS4"
117,"PIBF1"
117,"PICALM"
117,"PICK1"
117,"PID1"
117,"PIDD1"
117,"PIEZO1"
117,"PIEZO2"
117,"PIF1"
117,"PIFO"
117,"PIGA"
117,"PIGB"
117,"PIGBOS1"
117,"PIGC"
117,"PIGF"
117,"PIGG"
117,"PIGH"
117,"PIGK"
117,"PIGL"
117,"PIGM"
117,"PIGN"
117,"PIGO"
117,"PIGP"
117,"PIGQ"
117,"PIGR"
117,"PIGS"
117,"PIGT"
117,"PIGU"
117,"PIGV"
117,"PIGW"
117,"PIGX"
117,"PIGZ"
117,"PIH1D1"
117,"PIH1D2"
117,"PIK3AP1"
117,"PIK3C2A"
117,"PIK3C2B"
117,"PIK3C2G"
117,"PIK3C3"
117,"PIK3CA"
117,"PIK3CB"
117,"PIK3CD"
117,"PIK3CG"
117,"PIK3IP1"
117,"PIK3R1"
117,"PIK3R2"
117,"PIK3R3"
117,"PIK3R4"
117,"PIK3R5"
117,"PIK3R6"
117,"PIKFYVE"
117,"PILRA"
117,"PILRB"
117,"PIM1"
117,"PIM2"
117,"PIM3"
117,"PIN1"
117,"PIN4"
117,"PINK1"
117,"PINLYP"
117,"PINX1"
117,"PIP"
117,"PIP4K2A"
117,"PIP4K2B"
117,"PIP4K2C"
117,"PIP5K1A"
117,"PIP5K1B"
117,"PIP5K1C"
117,"PIP5KL1"
117,"PIPOX"
117,"PIR"
117,"PIRT"
117,"PISD"
117,"PITHD1"
117,"PITPNA"
117,"PITPNB"
117,"PITPNC1"
118,"PITPNM1"
118,"PITPNM2"
118,"PITPNM3"
118,"PITRM1"
118,"PITX1"
118,"PITX2"
118,"PITX3"
118,"PIWIL1"
118,"PIWIL2"
118,"PIWIL3"
118,"PIWIL4"
118,"PJA1"
118,"PJA2"
118,"PKD1"
118,"PKD1L1"
118,"PKD1L3"
118,"PKD2"
118,"PKD2L1"
118,"PKD2L2"
118,"PKDCC"
118,"PKDREJ"
118,"PKHD1"
118,"PKHD1L1"
118,"PKIA"
118,"PKIB"
118,"PKIG"
118,"PKLR"
118,"PKM"
118,"PKMYT1"
118,"PKN1"
118,"PKN2"
118,"PKN3"
118,"PKNOX1"
118,"PKNOX2"
118,"PKP1"
118,"PKP2"
118,"PKP3"
118,"PKP4"
118,"PLA1A"
118,"PLA2G10"
118,"PLA2G12A"
118,"PLA2G12B"
118,"PLA2G15"
118,"PLA2G1B"
118,"PLA2G2A"
118,"PLA2G2C"
118,"PLA2G2D"
118,"PLA2G2E"
118,"PLA2G2F"
118,"PLA2G3"
118,"PLA2G4A"
118,"PLA2G4B"
118,"PLA2G4C"
118,"PLA2G4D"
118,"PLA2G4E"
118,"PLA2G4F"
118,"PLA2G5"
118,"PLA2G6"
118,"PLA2G7"
118,"PLA2R1"
118,"PLAA"
118,"PLAC1"
118,"PLAC8"
118,"PLAC8L1"
118,"PLAC9"
118,"PLAG1"
118,"PLAGL1"
118,"PLAGL2"
118,"PLAT"
118,"PLAU"
118,"PLAUR"
118,"PLB1"
118,"PLBD1"
118,"PLBD2"
118,"PLCB1"
118,"PLCB2"
118,"PLCB3"
118,"PLCB4"
118,"PLCD1"
118,"PLCD3"
118,"PLCD4"
118,"PLCE1"
118,"PLCG1"
118,"PLCG2"
118,"PLCH1"
118,"PLCH2"
118,"PLCL1"
118,"PLCL2"
118,"PLCXD1"
118,"PLCXD2"
118,"PLCXD3"
118,"PLCZ1"
118,"PLD1"
118,"PLD2"
118,"PLD3"
118,"PLD4"
118,"PLD5"
118,"PLD6"
118,"PLEC"
118,"PLEK"
119,"PLEK2"
119,"PLEKHA1"
119,"PLEKHA2"
119,"PLEKHA3"
119,"PLEKHA4"
119,"PLEKHA5"
119,"PLEKHA6"
119,"PLEKHA7"
119,"PLEKHA8"
119,"PLEKHB1"
119,"PLEKHB2"
119,"PLEKHD1"
119,"PLEKHF1"
119,"PLEKHF2"
119,"PLEKHG1"
119,"PLEKHG2"
119,"PLEKHG3"
119,"PLEKHG4"
119,"PLEKHG4B"
119,"PLEKHG5"
119,"PLEKHG6"
119,"PLEKHG7"
119,"PLEKHH1"
119,"PLEKHH2"
119,"PLEKHH3"
119,"PLEKHJ1"
119,"PLEKHM1"
119,"PLEKHM2"
119,"PLEKHM3"
119,"PLEKHN1"
119,"PLEKHO1"
119,"PLEKHO2"
119,"PLEKHS1"
119,"PLET1"
119,"PLG"
119,"PLGLB1"
119,"PLGLB2"
119,"PLGRKT"
119,"PLIN1"
119,"PLIN2"
119,"PLIN3"
119,"PLIN4"
119,"PLIN5"
119,"PLK1"
119,"PLK2"
119,"PLK3"
119,"PLK4"
119,"PLK5"
119,"PLLP"
119,"PLN"
119,"PLOD1"
119,"PLOD2"
119,"PLOD3"
119,"PLP1"
119,"PLP2"
119,"PLPP1"
119,"PLPP2"
119,"PLPP3"
119,"PLPP4"
119,"PLPP5"
119,"PLPP6"
119,"PLPP7"
119,"PLPPR1"
119,"PLPPR2"
119,"PLPPR3"
119,"PLPPR4"
119,"PLPPR5"
119,"PLRG1"
119,"PLS1"
119,"PLS3"
119,"PLSCR1"
119,"PLSCR2"
119,"PLSCR3"
119,"PLSCR4"
119,"PLSCR5"
119,"PLTP"
119,"PLVAP"
119,"PLXDC1"
119,"PLXDC2"
119,"PLXNA1"
119,"PLXNA2"
119,"PLXNA3"
119,"PLXNA4"
119,"PLXNB1"
119,"PLXNB2"
119,"PLXNB3"
119,"PLXNC1"
119,"PLXND1"
119,"PM20D1"
119,"PM20D2"
119,"PMAIP1"
119,"PMCH"
119,"PMEL"
119,"PMEPA1"
119,"PMF1"
119,"PMFBP1"
119,"PML"
119,"PMM1"
119,"PMM2"
119,"PMP2"
120,"PMP22"
120,"PMPCA"
120,"PMPCB"
120,"PMS1"
120,"PMS2"
120,"PMVK"
120,"PNCK"
120,"PNISR"
120,"PNKD"
120,"PNKP"
120,"PNLDC1"
120,"PNLIP"
120,"PNLIPRP1"
120,"PNLIPRP3"
120,"PNMA1"
120,"PNMA2"
120,"PNMA3"
120,"PNMA5"
120,"PNMA6A"
120,"PNMT"
120,"PNN"
120,"PNO1"
120,"PNOC"
120,"PNP"
120,"PNPLA1"
120,"PNPLA2"
120,"PNPLA3"
120,"PNPLA4"
120,"PNPLA5"
120,"PNPLA6"
120,"PNPLA7"
120,"PNPLA8"
120,"PNPO"
120,"PNPT1"
120,"PNRC1"
120,"PNRC2"
120,"POC1A"
120,"POC1B"
120,"POC5"
120,"PODN"
120,"PODNL1"
120,"PODXL"
120,"PODXL2"
120,"POF1B"
120,"POFUT1"
120,"POFUT2"
120,"POGK"
120,"POGLUT1"
120,"POGZ"
120,"POLA1"
120,"POLA2"
120,"POLB"
120,"POLD1"
120,"POLD2"
120,"POLD3"
120,"POLD4"
120,"POLDIP2"
120,"POLDIP3"
120,"POLE"
120,"POLE2"
120,"POLE3"
120,"POLE4"
120,"POLG"
120,"POLG2"
120,"POLH"
120,"POLI"
120,"POLK"
120,"POLL"
120,"POLM"
120,"POLN"
120,"POLQ"
120,"POLR1A"
120,"POLR1B"
120,"POLR1C"
120,"POLR1D"
120,"POLR1E"
120,"POLR2A"
120,"POLR2B"
120,"POLR2C"
120,"POLR2D"
120,"POLR2E"
120,"POLR2F"
120,"POLR2G"
120,"POLR2H"
120,"POLR2I"
120,"POLR2J"
120,"POLR2J2"
120,"POLR2J3"
120,"POLR2K"
120,"POLR2L"
120,"POLR2M"
120,"POLR3A"
120,"POLR3B"
120,"POLR3C"
120,"POLR3D"
120,"POLR3E"
120,"POLR3F"
120,"POLR3G"
120,"POLR3GL"
120,"POLR3H"
121,"POLR3K"
121,"POLRMT"
121,"POM121"
121,"POM121C"
121,"POM121L12"
121,"POM121L2"
121,"POMC"
121,"POMGNT1"
121,"POMGNT2"
121,"POMK"
121,"POMP"
121,"POMT1"
121,"POMT2"
121,"POMZP3"
121,"PON1"
121,"PON2"
121,"PON3"
121,"POP1"
121,"POP4"
121,"POP5"
121,"POP7"
121,"POPDC2"
121,"POPDC3"
121,"POR"
121,"PORCN"
121,"POSTN"
121,"POT1"
121,"POTEB"
121,"POTEB2"
121,"POTEB3"
121,"POTEC"
121,"POTED"
121,"POTEE"
121,"POTEF"
121,"POTEG"
121,"POTEH"
121,"POTEI"
121,"POTEJ"
121,"POTEM"
121,"POU1F1"
121,"POU2AF1"
121,"POU2F1"
121,"POU2F2"
121,"POU2F3"
121,"POU3F1"
121,"POU3F2"
121,"POU3F3"
121,"POU3F4"
121,"POU4F1"
121,"POU4F2"
121,"POU4F3"
121,"POU5F1"
121,"POU5F1B"
121,"POU5F2"
121,"POU6F1"
121,"POU6F2"
121,"PP2D1"
121,"PPA1"
121,"PPA2"
121,"PPAN"
121,"PPARA"
121,"PPARD"
121,"PPARG"
121,"PPARGC1A"
121,"PPARGC1B"
121,"PPAT"
121,"PPBP"
121,"PPCDC"
121,"PPCS"
121,"PPDPF"
121,"PPEF1"
121,"PPEF2"
121,"PPFIA1"
121,"PPFIA2"
121,"PPFIA3"
121,"PPFIA4"
121,"PPFIBP1"
121,"PPFIBP2"
121,"PPHLN1"
121,"PPIA"
121,"PPIAL4A"
121,"PPIAL4C"
121,"PPIAL4D"
121,"PPIAL4E"
121,"PPIAL4F"
121,"PPIAL4G"
121,"PPIB"
121,"PPIC"
121,"PPID"
121,"PPIE"
121,"PPIF"
121,"PPIG"
121,"PPIH"
121,"PPIL1"
121,"PPIL2"
121,"PPIL3"
121,"PPIL4"
121,"PPIL6"
121,"PPIP5K1"
121,"PPIP5K2"
122,"PPL"
122,"PPM1A"
122,"PPM1B"
122,"PPM1D"
122,"PPM1E"
122,"PPM1F"
122,"PPM1G"
122,"PPM1H"
122,"PPM1J"
122,"PPM1K"
122,"PPM1L"
122,"PPM1M"
122,"PPM1N"
122,"PPME1"
122,"PPOX"
122,"PPP1CA"
122,"PPP1CB"
122,"PPP1CC"
122,"PPP1R10"
122,"PPP1R11"
122,"PPP1R12A"
122,"PPP1R12B"
122,"PPP1R12C"
122,"PPP1R13B"
122,"PPP1R13L"
122,"PPP1R14A"
122,"PPP1R14B"
122,"PPP1R14C"
122,"PPP1R14D"
122,"PPP1R15A"
122,"PPP1R15B"
122,"PPP1R16A"
122,"PPP1R16B"
122,"PPP1R17"
122,"PPP1R18"
122,"PPP1R1A"
122,"PPP1R1B"
122,"PPP1R1C"
122,"PPP1R2"
122,"PPP1R21"
122,"PPP1R26"
122,"PPP1R27"
122,"PPP1R32"
122,"PPP1R35"
122,"PPP1R36"
122,"PPP1R37"
122,"PPP1R3A"
122,"PPP1R3B"
122,"PPP1R3C"
122,"PPP1R3D"
122,"PPP1R3E"
122,"PPP1R3F"
122,"PPP1R3G"
122,"PPP1R42"
122,"PPP1R7"
122,"PPP1R8"
122,"PPP1R9A"
122,"PPP1R9B"
122,"PPP2CA"
122,"PPP2CB"
122,"PPP2R1A"
122,"PPP2R1B"
122,"PPP2R2A"
122,"PPP2R2B"
122,"PPP2R2C"
122,"PPP2R2D"
122,"PPP2R3A"
122,"PPP2R3B"
122,"PPP2R3C"
122,"PPP2R5A"
122,"PPP2R5B"
122,"PPP2R5C"
122,"PPP2R5D"
122,"PPP2R5E"
122,"PPP3CA"
122,"PPP3CB"
122,"PPP3CC"
122,"PPP3R1"
122,"PPP3R2"
122,"PPP4C"
122,"PPP4R1"
122,"PPP4R2"
122,"PPP4R3A"
122,"PPP4R3B"
122,"PPP4R4"
122,"PPP5C"
122,"PPP6C"
122,"PPP6R1"
122,"PPP6R2"
122,"PPP6R3"
122,"PPRC1"
122,"PPT1"
122,"PPT2"
122,"PPTC7"
122,"PPWD1"
122,"PPY"
122,"PQBP1"
122,"PRAC1"
122,"PRAC2"
122,"PRADC1"
123,"PRAF2"
123,"PRAG1"
123,"PRAM1"
123,"PRAME"
123,"PRAMEF1"
123,"PRAMEF10"
123,"PRAMEF11"
123,"PRAMEF12"
123,"PRAMEF13"
123,"PRAMEF14"
123,"PRAMEF15"
123,"PRAMEF17"
123,"PRAMEF18"
123,"PRAMEF19"
123,"PRAMEF2"
123,"PRAMEF20"
123,"PRAMEF25"
123,"PRAMEF26"
123,"PRAMEF27"
123,"PRAMEF33"
123,"PRAMEF4"
123,"PRAMEF5"
123,"PRAMEF6"
123,"PRAMEF7"
123,"PRAMEF8"
123,"PRAMEF9"
123,"PRAP1"
123,"PRB1"
123,"PRB2"
123,"PRB3"
123,"PRB4"
123,"PRC1"
123,"PRCC"
123,"PRCD"
123,"PRCP"
123,"PRDM1"
123,"PRDM10"
123,"PRDM11"
123,"PRDM12"
123,"PRDM13"
123,"PRDM14"
123,"PRDM15"
123,"PRDM16"
123,"PRDM2"
123,"PRDM4"
123,"PRDM5"
123,"PRDM6"
123,"PRDM7"
123,"PRDM8"
123,"PRDM9"
123,"PRDX1"
123,"PRDX2"
123,"PRDX3"
123,"PRDX4"
123,"PRDX5"
123,"PRDX6"
123,"PREB"
123,"PRELID1"
123,"PRELID2"
123,"PRELID3A"
123,"PRELID3B"
123,"PRELP"
123,"PREP"
123,"PREPL"
123,"PREX1"
123,"PREX2"
123,"PRF1"
123,"PRG2"
123,"PRG3"
123,"PRG4"
123,"PRH1"
123,"PRH2"
123,"PRICKLE1"
123,"PRICKLE2"
123,"PRICKLE3"
123,"PRICKLE4"
123,"PRIM1"
123,"PRIM2"
123,"PRIMA1"
123,"PRIMPOL"
123,"PRKAA1"
123,"PRKAA2"
123,"PRKAB1"
123,"PRKAB2"
123,"PRKACA"
123,"PRKACB"
123,"PRKACG"
123,"PRKAG1"
123,"PRKAG2"
123,"PRKAG3"
123,"PRKAR1A"
123,"PRKAR1B"
123,"PRKAR2A"
123,"PRKAR2B"
123,"PRKCA"
123,"PRKCB"
123,"PRKCD"
123,"PRKCE"
123,"PRKCG"
123,"PRKCH"
124,"PRKCI"
124,"PRKCQ"
124,"PRKCSH"
124,"PRKCZ"
124,"PRKD1"
124,"PRKD2"
124,"PRKD3"
124,"PRKDC"
124,"PRKG1"
124,"PRKG2"
124,"PRKRA"
124,"PRKRIP1"
124,"PRKX"
124,"PRL"
124,"PRLH"
124,"PRLHR"
124,"PRLR"
124,"PRM1"
124,"PRM2"
124,"PRM3"
124,"PRMT1"
124,"PRMT2"
124,"PRMT3"
124,"PRMT5"
124,"PRMT6"
124,"PRMT7"
124,"PRMT8"
124,"PRMT9"
124,"PRND"
124,"PRNP"
124,"PROB1"
124,"PROC"
124,"PROCA1"
124,"PROCR"
124,"PRODH"
124,"PRODH2"
124,"PROK1"
124,"PROK2"
124,"PROKR1"
124,"PROKR2"
124,"PROM1"
124,"PROM2"
124,"PROP1"
124,"PROS1"
124,"PROSER1"
124,"PROSER2"
124,"PROSER3"
124,"PROX1"
124,"PROX2"
124,"PROZ"
124,"PRPF18"
124,"PRPF19"
124,"PRPF3"
124,"PRPF31"
124,"PRPF38A"
124,"PRPF38B"
124,"PRPF39"
124,"PRPF4"
124,"PRPF40A"
124,"PRPF40B"
124,"PRPF4B"
124,"PRPF6"
124,"PRPF8"
124,"PRPH"
124,"PRPH2"
124,"PRPS1"
124,"PRPS1L1"
124,"PRPS2"
124,"PRPSAP1"
124,"PRPSAP2"
124,"PRR11"
124,"PRR12"
124,"PRR13"
124,"PRR14"
124,"PRR14L"
124,"PRR15"
124,"PRR15L"
124,"PRR16"
124,"PRR18"
124,"PRR19"
124,"PRR20A"
124,"PRR20B"
124,"PRR20C"
124,"PRR20D"
124,"PRR20E"
124,"PRR22"
124,"PRR23A"
124,"PRR23B"
124,"PRR23C"
124,"PRR23D1"
124,"PRR23D2"
124,"PRR27"
124,"PRR29"
124,"PRR3"
124,"PRR30"
124,"PRR32"
124,"PRR33"
124,"PRR35"
124,"PRR36"
124,"PRR4"
125,"PRR5"
125,"PRR5L"
125,"PRR7"
125,"PRR9"
125,"PRRC1"
125,"PRRC2A"
125,"PRRC2C"
125,"PRRG1"
125,"PRRG2"
125,"PRRG3"
125,"PRRG4"
125,"PRRT1"
125,"PRRT2"
125,"PRRT3"
